Holdout,True Effect Size,Theoretical Alpha,Theoretical Beta,Sample Budget,Repetition,Seed,True Positive,False Positive,True Negative,False Negative,Average True Positive Samples,Simulated Alpha,Simulated Beta
1,0.25,0.01,0.8,200,6,2844011128,474,0,1000,526,131.38185654008439,0.0,0.474
1,0.25,0.01,0.8,200,7,1418972806,443,0,1000,557,131.2076749435666,0.0,0.443
1,0.25,0.01,0.8,200,8,3033933221,465,1,999,535,131.55913978494624,0.001,0.465
1,0.25,0.01,0.8,200,9,1142240339,476,0,1000,524,132.40546218487395,0.0,0.476
1,0.25,0.01,0.8,500,0,300387580,698,0,1000,302,199.4269340974212,0.0,0.698
1,0.25,0.01,0.8,500,1,3181235539,714,0,1000,286,199.71988795518206,0.0,0.714
1,0.25,0.01,0.8,500,2,3393633469,674,1,999,326,201.9287833827893,0.001,0.674
1,0.25,0.01,0.8,500,3,3523569892,653,0,1000,347,197.85604900459418,0.0,0.653
1,0.25,0.01,0.8,500,4,3410901787,682,1,999,318,199.8533724340176,0.001,0.682
1,0.25,0.01,0.8,500,5,4148483000,667,0,1000,333,197.90104947526237,0.0,0.667
1,0.25,0.01,0.8,500,6,2927096319,682,1,999,318,201.31964809384164,0.001,0.682
1,0.25,0.01,0.8,500,7,2289947671,666,0,1000,334,201.2012012012012,0.0,0.666
1,0.25,0.01,0.8,500,8,2105822409,700,0,1000,300,197.14285714285714,0.0,0.7
1,0.25,0.01,0.8,500,9,3531960988,686,0,1000,314,199.12536443148687,0.0,0.686
1,0.25,0.01,0.8,1000,0,1671792151,742,1,999,258,272.23719676549865,0.001,0.742
1,0.25,0.01,0.8,1000,1,1045131102,724,0,1000,276,271.23618784530385,0.0,0.724
1,0.25,0.01,0.8,1000,2,2053579374,732,1,999,268,265.3688524590164,0.001,0.732
1,0.25,0.01,0.8,1000,3,1458692037,731,0,1000,269,275.13679890560877,0.0,0.731
1,0.25,0.01,0.8,1000,4,1652673813,728,1,999,272,264.73214285714283,0.001,0.728
1,0.25,0.01,0.8,1000,5,4290609815,706,0,1000,294,270.5028328611898,0.0,0.706
1,0.25,0.01,0.8,1000,6,1661293463,707,0,1000,293,272.4893917963225,0.0,0.707
1,0.25,0.01,0.8,1000,7,1982083478,745,1,999,255,263.38926174496646,0.001,0.745
1,0.25,0.01,0.8,1000,8,2391113057,746,0,1000,254,272.8217158176944,0.0,0.746
1,0.25,0.01,0.8,1000,9,713602397,727,1,999,273,270.5295735900963,0.001,0.727
1,0.25,0.05,0.8,200,0,3278541789,678,3,997,322,116.44542772861357,0.003,0.678
1,0.25,0.05,0.8,200,1,2575147229,715,4,996,285,115.8041958041958,0.004,0.715
1,0.25,0.05,0.8,200,2,1273067676,679,5,995,321,117.48895434462445,0.005,0.679
1,0.25,0.05,0.8,200,3,1139250213,709,4,996,291,116.25528913963329,0.004,0.709
1,0.25,0.05,0.8,200,4,745532233,696,3,997,304,116.70258620689656,0.003,0.696
1,0.25,0.05,0.8,200,5,490773826,679,4,996,321,114.2120765832106,0.004,0.679
1,0.25,0.05,0.8,200,6,809990023,718,9,991,282,116.29526462395543,0.009,0.718
1,0.25,0.05,0.8,200,7,37638741,712,5,995,288,116.15168539325843,0.005,0.712
1,0.25,0.05,0.8,200,8,750077048,709,4,996,291,114.21015514809591,0.004,0.709
1,0.25,0.05,0.8,200,9,660107787,715,5,995,285,116.67832167832168,0.005,0.715
1,0.25,0.05,0.8,500,0,325822178,765,6,994,235,148.88888888888889,0.006,0.765
1,0.25,0.05,0.8,500,1,603537207,770,9,991,230,145.32467532467533,0.009,0.77
1,0.25,0.05,0.8,500,2,1685373685,792,11,989,208,143.81313131313132,0.011,0.792
1,0.25,0.05,0.8,500,3,403926937,771,3,997,229,143.57976653696497,0.003,0.771
1,0.25,0.05,0.8,500,4,710970635,773,5,995,227,145.01940491591202,0.005,0.773
1,0.25,0.05,0.8,500,5,2347279268,781,6,994,219,141.86939820742637,0.006,0.781
1,0.25,0.05,0.8,500,6,112844352,772,10,990,228,143.52331606217618,0.01,0.772
1,0.25,0.05,0.8,500,7,3785284108,759,10,990,241,145.8498023715415,0.01,0.759
1,0.25,0.05,0.8,500,8,727332786,771,4,996,229,144.09857328145267,0.004,0.771
1,0.25,0.05,0.8,500,9,659042205,761,8,992,239,144.2838370565046,0.008,0.761
1,0.25,0.05,0.8,1000,0,3727923064,795,7,993,205,186.03773584905662,0.007,0.795
1,0.25,0.05,0.8,1000,1,2164535193,782,8,992,218,188.3312020460358,0.008,0.782
1,0.25,0.05,0.8,1000,2,2932236331,772,9,991,228,188.60103626943004,0.009,0.772
1,0.25,0.05,0.8,1000,3,65195974,767,9,991,233,183.89830508474577,0.009,0.767
1,0.25,0.05,0.8,1000,4,184213033,784,9,991,216,192.1237244897959,0.009,0.784
1,0.25,0.05,0.8,1000,5,2118220802,783,8,992,217,181.0344827586207,0.008,0.783
1,0.25,0.05,0.8,1000,6,3733706456,766,7,993,234,189.88250652741513,0.007,0.766
1,0.25,0.05,0.8,1000,7,2049388975,780,10,990,220,188.84615384615384,0.01,0.78
1,0.25,0.05,0.8,1000,8,182178567,799,4,996,201,188.14142678347935,0.004,0.799
1,0.25,0.05,0.8,1000,9,1331723639,782,9,991,218,189.19437340153453,0.009,0.782
1,0.25,0.1,0.8,200,0,472935228,785,14,986,215,110.63694267515923,0.014,0.785
1,0.25,0.1,0.8,200,1,2830638991,823,23,977,177,109.53827460510328,0.023,0.823
1,0.25,0.1,0.8,200,2,270188888,798,20,980,202,108.95989974937343,0.02,0.798
1,0.25,0.1,0.8,200,3,2226133371,816,27,973,184,109.49754901960785,0.027,0.816
1,0.25,0.1,0.8,200,4,4003463518,790,21,979,210,109.87341772151899,0.021,0.79
1,0.25,0.1,0.8,200,5,4036271710,782,14,986,218,109.75063938618926,0.014,0.782
1,0.25,0.1,0.8,200,6,910646927,817,27,973,183,109.4859241126071,0.027,0.817
1,0.25,0.1,0.8,200,7,2214392007,811,19,981,189,110.29593094944514,0.019,0.811
1,0.25,0.1,0.8,200,8,2644935018,795,19,981,205,109.40251572327044,0.019,0.795
1,0.25,0.1,0.8,200,9,3020427371,792,18,982,208,109.5959595959596,0.018,0.792
1,0.25,0.1,0.8,500,0,3781717712,827,31,969,173,128.53688029020557,0.031,0.827
1,0.25,0.1,0.8,500,1,1279691874,833,23,977,167,127.37094837935174,0.023,0.833
1,0.25,0.1,0.8,500,2,519312528,817,23,977,183,127.4173806609547,0.023,0.817
1,0.25,0.1,0.8,500,3,2776290969,836,28,972,164,128.34928229665073,0.028,0.836
1,0.25,0.1,0.8,500,4,608281614,814,31,969,186,123.58722358722359,0.031,0.814
1,0.25,0.1,0.8,500,5,326833868,830,30,970,170,126.62650602409639,0.03,0.83
1,0.25,0.1,0.8,500,6,1498526433,824,30,970,176,127.66990291262135,0.03,0.824
1,0.25,0.1,0.8,500,7,2207124312,838,30,970,162,127.68496420047732,0.03,0.838
1,0.25,0.1,0.8,500,8,360867583,837,24,976,163,128.91278375149344,0.024,0.837
1,0.25,0.1,0.8,500,9,973980384,810,25,975,190,128.14814814814815,0.025,0.81
1,0.25,0.1,0.8,1000,0,4233351907,830,29,971,170,148.79518072289156,0.029,0.83
1,0.25,0.1,0.8,1000,1,1152117665,837,31,969,163,152.68817204301075,0.031,0.837
1,0.25,0.1,0.8,1000,2,2708961817,861,26,974,139,150.69686411149826,0.026,0.861
1,0.25,0.1,0.8,1000,3,921034715,833,28,972,167,151.05042016806723,0.028,0.833
1,0.25,0.1,0.8,1000,4,1544547534,837,32,968,163,153.2258064516129,0.032,0.837
1,0.25,0.1,0.8,1000,5,1649885716,833,29,971,167,154.56182472989195,0.029,0.833
1,0.25,0.1,0.8,1000,6,3911882471,837,27,973,163,150.0,0.027,0.837
1,0.25,0.1,0.8,1000,7,220229933,839,25,975,161,155.24433849821216,0.025,0.839
1,0.25,0.1,0.8,1000,8,2571650667,865,30,970,135,147.34104046242774,0.03,0.865
1,0.25,0.1,0.8,1000,9,1891406319,837,23,977,163,153.2258064516129,0.023,0.837
1,0.25,0.5,0.8,200,0,1958521603,960,388,612,40,101.171875,0.388,0.96
1,0.25,0.5,0.8,200,1,1780743835,968,402,598,32,100.87809917355372,0.402,0.968
1,0.25,0.5,0.8,200,2,699257168,967,392,608,33,101.08583247156153,0.392,0.967
1,0.25,0.5,0.8,200,3,2204947134,970,378,622,30,101.05670103092784,0.378,0.97
1,0.25,0.5,0.8,200,4,2345447395,962,409,591,38,101.14345114345114,0.409,0.962
1,0.25,0.5,0.8,200,5,4169649195,969,433,567,31,101.2641898864809,0.433,0.969
1,0.25,0.5,0.8,200,6,1161298221,969,406,594,31,101.0061919504644,0.406,0.969
1,0.25,0.5,0.8,200,7,711110057,962,407,593,38,101.42931392931393,0.407,0.962
1,0.25,0.5,0.8,200,8,1070649224,975,393,607,25,101.15384615384616,0.393,0.975
1,0.25,0.5,0.8,200,9,2586663140,958,396,604,42,101.53966597077245,0.396,0.958
1,0.25,0.5,0.8,500,0,3725688158,963,433,567,37,104.46521287642783,0.433,0.963
1,0.25,0.5,0.8,500,1,1525195058,955,442,558,45,104.29319371727749,0.442,0.955
1,0.25,0.5,0.8,500,2,1053986850,967,446,554,33,103.1023784901758,0.446,0.967
1,0.25,0.5,0.8,500,3,3019952151,955,445,555,45,103.24607329842932,0.445,0.955
1,0.25,0.5,0.8,500,4,3945696679,972,419,581,28,104.01234567901234,0.419,0.972
1,0.25,0.5,0.8,500,5,2953906598,954,440,560,46,103.66876310272536,0.44,0.954
1,0.25,0.5,0.8,500,6,442668820,975,434,566,25,102.76923076923077,0.434,0.975
1,0.25,0.5,0.8,500,7,3539482717,973,454,546,27,104.31654676258992,0.454,0.973
1,0.25,0.5,0.8,500,8,380394579,964,430,570,36,102.9045643153527,0.43,0.964
1,0.25,0.5,0.8,500,9,3642482028,961,444,556,39,103.95421436004162,0.444,0.961
1,0.25,0.5,0.8,1000,0,1342454434,965,446,554,35,109.79274611398964,0.446,0.965
1,0.25,0.5,0.8,1000,1,4216673487,976,464,536,24,106.68545081967213,0.464,0.976
1,0.25,0.5,0.8,1000,2,630184121,963,446,554,37,106.54205607476635,0.446,0.963
1,0.25,0.5,0.8,1000,3,1010285271,964,419,581,36,108.40248962655602,0.419,0.964
1,0.25,0.5,0.8,1000,4,2483728536,964,463,537,36,106.30186721991701,0.463,0.964
1,0.25,0.5,0.8,1000,5,528377463,975,458,542,25,106.6923076923077,0.458,0.975
1,0.25,0.5,0.8,1000,6,1371274034,973,445,555,27,109.94347379239466,0.445,0.973
1,0.25,0.5,0.8,1000,7,3109161459,976,459,541,24,108.99077868852459,0.459,0.976
1,0.25,0.5,0.8,1000,8,2217686688,962,424,576,38,109.35550935550935,0.424,0.962
1,0.25,0.5,0.8,1000,9,1853756760,951,436,564,49,105.91482649842271,0.436,0.951
1,0.25,1.0,0.8,200,0,3958888885,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,1,4022416130,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,2,1759633778,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,3,1489234177,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,4,407843116,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,5,1935016340,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,6,3123527973,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,7,1780580023,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,8,2931106983,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,200,9,2965885536,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,0,3505007723,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,1,3377206700,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,2,699630790,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,3,2527792689,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,4,3539143742,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,5,1904263795,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,6,617751630,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,7,508193573,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,8,1658235310,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,500,9,2271769962,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,0,2889429829,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,1,3377029269,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,2,3893165350,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,3,1624502473,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,4,4240983007,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,5,2667282601,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,6,886028547,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,7,3869444545,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,8,1268561557,1000,1000,0,0,100.0,1.0,1.0
1,0.25,1.0,0.8,1000,9,282968158,1000,1000,0,0,100.0,1.0,1.0
1,0.5,0.001,0.8,200,0,2782966016,944,0,1000,56,101.69491525423729,0.0,0.944
1,0.5,0.001,0.8,200,1,2513641344,936,0,1000,64,102.37713675213675,0.0,0.936
1,0.5,0.001,0.8,200,2,3920782295,949,0,1000,51,101.52792413066386,0.0,0.949
1,0.5,0.001,0.8,200,3,1152447695,948,0,1000,52,102.0042194092827,0.0,0.948
1,0.5,0.001,0.8,200,4,1637513581,948,0,1000,52,102.21518987341773,0.0,0.948
1,0.5,0.001,0.8,200,5,2605087770,942,0,1000,58,102.14968152866243,0.0,0.942
1,0.5,0.001,0.8,200,6,2736952446,949,0,1000,51,101.89673340358272,0.0,0.949
1,0.5,0.001,0.8,200,7,3351171972,939,0,1000,61,101.89030883919062,0.0,0.939
1,0.5,0.001,0.8,200,8,3933807404,938,0,1000,62,101.73240938166312,0.0,0.938
1,0.5,0.001,0.8,200,9,2344292947,945,0,1000,55,101.66666666666667,0.0,0.945
1,0.5,0.001,0.8,500,0,2829605876,944,0,1000,56,106.46186440677967,0.0,0.944
1,0.5,0.001,0.8,500,1,4152519865,954,0,1000,46,107.12788259958072,0.0,0.954
1,0.5,0.001,0.8,500,2,4176478000,957,0,1000,43,105.43364681295716,0.0,0.957
1,0.5,0.001,0.8,500,3,1116705367,949,0,1000,51,105.3740779768177,0.0,0.949
1,0.5,0.001,0.8,500,4,566136233,939,0,1000,61,106.8157614483493,0.0,0.939
1,0.5,0.001,0.8,500,5,1204420558,955,0,1000,45,105.6544502617801,0.0,0.955
1,0.5,0.001,0.8,500,6,2776744344,939,0,1000,61,105.75079872204473,0.0,0.939
1,0.5,0.001,0.8,500,7,243474267,946,0,1000,54,106.02536997885835,0.0,0.946
1,0.5,0.001,0.8,500,8,1276587955,942,0,1000,58,106.26326963906581,0.0,0.942
1,0.5,0.001,0.8,500,9,2355581791,936,0,1000,64,106.30341880341881,0.0,0.936
1,0.5,0.001,0.8,1000,0,2766003137,942,0,1000,58,112.42038216560509,0.0,0.942
1,0.5,0.001,0.8,1000,1,3019109541,941,0,1000,59,114.34643995749202,0.0,0.941
1,0.5,0.001,0.8,1000,2,1337943222,942,0,1000,58,116.95859872611464,0.0,0.942
1,0.5,0.001,0.8,1000,3,2511285974,945,0,1000,55,116.42857142857143,0.0,0.945
1,0.5,0.001,0.8,1000,4,4121870707,954,0,1000,46,113.67924528301887,0.0,0.954
1,0.5,0.001,0.8,1000,5,4177563182,939,0,1000,61,112.22044728434504,0.0,0.939
1,0.5,0.001,0.8,1000,6,3793496076,933,0,1000,67,113.50482315112541,0.0,0.933
1,0.5,0.001,0.8,1000,7,2080842734,948,0,1000,52,112.57911392405063,0.0,0.948
1,0.5,0.001,0.8,1000,8,1244934843,961,0,1000,39,112.40894901144641,0.0,0.961
1,0.5,0.001,0.8,1000,9,1109555538,952,0,1000,48,113.70798319327731,0.0,0.952
1,0.5,0.005,0.8,200,0,654411856,979,1,999,21,100.66394279877426,0.001,0.979
1,0.5,0.005,0.8,200,1,1645899510,976,0,1000,24,100.58913934426229,0.0,0.976
1,0.5,0.005,0.8,200,2,4235283419,982,0,1000,18,100.5346232179226,0.0,0.982
1,0.5,0.005,0.8,200,3,2166842146,980,0,1000,20,100.38265306122449,0.0,0.98
1,0.5,0.005,0.8,200,4,3222226385,984,0,1000,16,100.60975609756098,0.0,0.984
1,0.5,0.005,0.8,200,5,2224269250,988,0,1000,12,100.60728744939271,0.0,0.988
1,0.5,0.005,0.8,200,6,1473284306,983,0,1000,17,100.96642929806714,0.0,0.983
1,0.5,0.005,0.8,200,7,1980227963,971,0,1000,29,100.61791967044284,0.0,0.971
1,0.5,0.005,0.8,200,8,1773774851,986,0,1000,14,100.4817444219067,0.0,0.986
1,0.5,0.005,0.8,200,9,3168949551,985,0,1000,15,100.50761421319797,0.0,0.985
1,0.5,0.005,0.8,500,0,3027256985,983,1,999,17,101.93285859613428,0.001,0.983
1,0.5,0.005,0.8,500,1,2539899379,983,0,1000,17,102.33977619532045,0.0,0.983
1,0.5,0.005,0.8,500,2,3885596673,982,0,1000,18,102.0366598778004,0.0,0.982
1,0.5,0.005,0.8,500,3,422852867,983,0,1000,17,101.93285859613428,0.0,0.983
1,0.5,0.005,0.8,500,4,3184200149,982,0,1000,18,102.54582484725051,0.0,0.982
1,0.5,0.005,0.8,500,5,3616340394,983,0,1000,17,101.01729399796541,0.0,0.983
1,0.5,0.005,0.8,500,6,1399475289,981,0,1000,19,101.63098878695209,0.0,0.981
1,0.5,0.005,0.8,500,7,3816973053,980,0,1000,20,102.04081632653062,0.0,0.98
1,0.5,0.005,0.8,500,8,310753199,981,0,1000,19,101.63098878695209,0.0,0.981
1,0.5,0.005,0.8,500,9,4174718344,979,1,999,21,101.94075587334014,0.001,0.979
1,0.5,0.005,0.8,1000,0,843652059,984,0,1000,16,104.34451219512195,0.0,0.984
1,0.5,0.005,0.8,1000,1,435347153,980,0,1000,20,105.28061224489795,0.0,0.98
1,0.5,0.005,0.8,1000,2,1644123535,984,0,1000,16,104.34451219512195,0.0,0.984
1,0.5,0.005,0.8,1000,3,2541596354,978,0,1000,22,104.37116564417178,0.0,0.978
1,0.5,0.005,0.8,1000,4,3296029573,977,0,1000,23,103.6847492323439,0.0,0.977
1,0.5,0.005,0.8,1000,5,3778318408,984,0,1000,16,105.03048780487805,0.0,0.984
1,0.5,0.005,0.8,1000,6,2759634887,982,0,1000,18,106.18635437881873,0.0,0.982
1,0.5,0.005,0.8,1000,7,1298051278,983,0,1000,17,106.63784333672432,0.0,0.983
1,0.5,0.005,0.8,1000,8,1898538629,979,0,1000,21,102.98774259448416,0.0,0.979
1,0.5,0.005,0.8,1000,9,2924247138,977,0,1000,23,103.45445240532241,0.0,0.977
1,0.5,0.01,0.8,200,0,454789696,991,1,999,9,100.25227043390515,0.001,0.991
1,0.5,0.01,0.8,200,1,512934410,994,0,1000,6,100.22635814889335,0.0,0.994
1,0.5,0.01,0.8,200,2,3297119291,989,1,999,11,100.15166835187058,0.001,0.989
1,0.5,0.01,0.8,200,3,864315786,991,1,999,9,100.22704339051464,0.001,0.991
1,0.5,0.01,0.8,200,4,1653217351,988,1,999,12,100.22773279352226,0.001,0.988
1,0.5,0.01,0.8,200,5,3765719607,989,0,1000,11,100.27805864509605,0.0,0.989
1,0.5,0.01,0.8,200,6,3659476808,985,0,1000,15,100.45685279187818,0.0,0.985
1,0.5,0.01,0.8,200,7,1738515346,992,0,1000,8,100.25201612903226,0.0,0.992
1,0.5,0.01,0.8,200,8,3982719793,990,2,998,10,100.17676767676768,0.002,0.99
1,0.5,0.01,0.8,200,9,4235902239,988,0,1000,12,100.17712550607287,0.0,0.988
1,0.5,0.01,0.8,500,0,2365455817,988,0,1000,12,101.01214574898785,0.0,0.988
1,0.5,0.01,0.8,500,1,1508899603,988,1,999,12,101.417004048583,0.001,0.988
1,0.5,0.01,0.8,500,2,3339074736,991,1,999,9,101.10998990918264,0.001,0.991
1,0.5,0.01,0.8,500,3,185429200,988,0,1000,12,101.11336032388664,0.0,0.988
1,0.5,0.01,0.8,500,4,3028494404,991,0,1000,9,101.31180625630677,0.0,0.991
1,0.5,0.01,0.8,500,5,252238491,994,0,1000,6,100.40241448692153,0.0,0.994
1,0.5,0.01,0.8,500,6,2434037375,993,1,999,7,100.60422960725076,0.001,0.993
1,0.5,0.01,0.8,500,7,2722393336,989,0,1000,11,100.6066734074823,0.0,0.989
1,0.5,0.01,0.8,500,8,2863059050,988,0,1000,12,100.91093117408907,0.0,0.988
1,0.5,0.01,0.8,500,9,475042831,990,1,999,10,100.3030303030303,0.001,0.99
1,0.5,0.01,0.8,1000,0,1223215219,994,0,1000,6,101.58450704225352,0.0,0.994
1,0.5,0.01,0.8,1000,1,408990096,990,1,999,10,102.5,0.001,0.99
1,0.5,0.01,0.8,1000,2,2144647982,988,0,1000,12,101.13866396761134,0.0,0.988
1,0.5,0.01,0.8,1000,3,884696104,985,0,1000,15,101.37055837563452,0.0,0.985
1,0.5,0.01,0.8,1000,4,195978077,988,0,1000,12,102.96052631578948,0.0,0.988
1,0.5,0.01,0.8,1000,5,3489039023,991,0,1000,9,103.85973763874874,0.0,0.991
1,0.5,0.01,0.8,1000,6,269169166,995,0,1000,5,101.13065326633166,0.0,0.995
1,0.5,0.01,0.8,1000,7,1916846278,983,0,1000,17,101.60223804679552,0.0,0.983
1,0.5,0.01,0.8,1000,8,831814455,992,1,999,8,102.26814516129032,0.001,0.992
1,0.5,0.01,0.8,1000,9,4220827976,995,1,999,5,101.13065326633166,0.001,0.995
1,0.5,0.05,0.8,200,0,2763210932,999,5,995,1,100.07507507507508,0.005,0.999
1,0.5,0.05,0.8,200,1,991673756,1000,2,998,0,100.075,0.002,1.0
1,0.5,0.05,0.8,200,2,505646097,998,4,996,2,100.0250501002004,0.004,0.998
1,0.5,0.05,0.8,200,3,341269923,998,5,995,2,100.0,0.005,0.998
1,0.5,0.05,0.8,200,4,12208319,999,6,994,1,100.05005005005005,0.006,0.999
1,0.5,0.05,0.8,200,5,29170001,1000,3,997,0,100.025,0.003,1.0
1,0.5,0.05,0.8,200,6,704432569,999,9,991,1,100.02502502502503,0.009,0.999
1,0.5,0.05,0.8,200,7,2428226822,1000,6,994,0,100.0,0.006,1.0
1,0.5,0.05,0.8,200,8,3848943137,999,5,995,1,100.02502502502503,0.005,0.999
1,0.5,0.05,0.8,200,9,3830625171,998,9,991,2,100.07515030060121,0.009,0.998
1,0.5,0.05,0.8,500,0,3896408765,997,13,987,3,100.10030090270813,0.013,0.997
1,0.5,0.05,0.8,500,1,333419707,1000,4,996,0,100.1,0.004,1.0
1,0.5,0.05,0.8,500,2,1054652881,999,8,992,1,100.10010010010011,0.008,0.999
1,0.5,0.05,0.8,500,3,1206451356,998,6,994,2,100.3006012024048,0.006,0.998
1,0.5,0.05,0.8,500,4,2480343309,997,11,989,3,100.0,0.011,0.997
1,0.5,0.05,0.8,500,5,1184112257,999,7,993,1,100.30030030030031,0.007,0.999
1,0.5,0.05,0.8,500,6,1910298173,998,4,996,2,100.1002004008016,0.004,0.998
1,0.5,0.05,0.8,500,7,1845068103,1000,6,994,0,100.1,0.006,1.0
1,0.5,0.05,0.8,500,8,2455722942,999,13,987,1,100.10010010010011,0.013,0.999
1,0.5,0.05,0.8,500,9,3049976414,999,9,991,1,100.2002002002002,0.009,0.999
1,0.5,0.05,0.8,1000,0,2784463901,998,9,991,2,100.22545090180361,0.009,0.998
1,0.5,0.05,0.8,1000,1,518222634,998,6,994,2,100.22545090180361,0.006,0.998
1,0.5,0.05,0.8,1000,2,176462025,999,11,989,1,100.0,0.011,0.999
1,0.5,0.05,0.8,1000,3,3937118782,998,10,990,2,100.22545090180361,0.01,0.998
1,0.5,0.05,0.8,1000,4,1971104248,995,9,991,5,100.22613065326634,0.009,0.995
1,0.5,0.05,0.8,1000,5,4216416498,999,7,993,1,100.0,0.007,0.999
1,0.5,0.05,0.8,1000,6,3894959967,997,7,993,3,100.90270812437312,0.007,0.997
1,0.5,0.05,0.8,1000,7,1896880352,999,6,994,1,100.22522522522523,0.006,0.999
1,0.5,0.05,0.8,1000,8,2790910681,998,8,992,2,100.90180360721443,0.008,0.998
1,0.5,0.05,0.8,1000,9,2614760466,1000,9,991,0,100.675,0.009,1.0
1,0.5,0.1,0.8,200,0,3974260617,1000,16,984,0,100.0,0.016,1.0
1,0.5,0.1,0.8,200,1,4032902529,998,24,976,2,100.0,0.024,0.998
1,0.5,0.1,0.8,200,2,931611593,997,9,991,3,100.02507522567703,0.009,0.997
1,0.5,0.1,0.8,200,3,3580306390,1000,19,981,0,100.05,0.019,1.0
1,0.5,0.1,0.8,200,4,3327925988,1000,25,975,0,100.0,0.025,1.0
1,0.5,0.1,0.8,200,5,2260379655,999,24,976,1,100.05005005005005,0.024,0.999
1,0.5,0.1,0.8,200,6,361238119,1000,16,984,0,100.0,0.016,1.0
1,0.5,0.1,0.8,200,7,2005668122,1000,23,977,0,100.025,0.023,1.0
1,0.5,0.1,0.8,200,8,1117129881,1000,20,980,0,100.0,0.02,1.0
1,0.5,0.1,0.8,200,9,1440985901,1000,15,985,0,100.0,0.015,1.0
1,0.5,0.1,0.8,500,0,795916240,1000,24,976,0,100.1,0.024,1.0
1,0.5,0.1,0.8,500,1,603719693,999,22,978,1,100.0,0.022,0.999
1,0.5,0.1,0.8,500,2,774471008,1000,18,982,0,100.0,0.018,1.0
1,0.5,0.1,0.8,500,3,234422812,1000,19,981,0,100.0,0.019,1.0
1,0.5,0.1,0.8,500,4,1105159808,999,25,975,1,100.0,0.025,0.999
1,0.5,0.1,0.8,500,5,571577400,1000,29,971,0,100.0,0.029,1.0
1,0.5,0.1,0.8,500,6,118654622,999,16,984,1,100.10010010010011,0.016,0.999
1,0.5,0.1,0.8,500,7,3162481054,999,26,974,1,100.10010010010011,0.026,0.999
1,0.5,0.1,0.8,500,8,1568119618,1000,25,975,0,100.0,0.025,1.0
1,0.5,0.1,0.8,500,9,443340507,1000,25,975,0,100.2,0.025,1.0
1,0.5,0.1,0.8,1000,0,1686788418,1000,25,975,0,100.225,0.025,1.0
1,0.5,0.1,0.8,1000,1,500022286,1000,27,973,0,100.225,0.027,1.0
1,0.5,0.1,0.8,1000,2,187281192,999,28,972,1,100.0,0.028,0.999
1,0.5,0.1,0.8,1000,3,3910606300,999,25,975,1,100.0,0.025,0.999
1,0.5,0.1,0.8,1000,4,174393816,1000,31,969,0,100.0,0.031,1.0
1,0.5,0.1,0.8,1000,5,2259322562,999,27,973,1,100.0,0.027,0.999
1,0.5,0.1,0.8,1000,6,943682649,999,26,974,1,100.22522522522523,0.026,0.999
1,0.5,0.1,0.8,1000,7,2815678689,1000,28,972,0,100.0,0.028,1.0
1,0.5,0.1,0.8,1000,8,406932276,1000,27,973,0,100.225,0.027,1.0
1,0.5,0.1,0.8,1000,9,2035120025,999,39,961,1,100.22522522522523,0.039,0.999
1,0.5,0.5,0.8,200,0,403698223,1000,428,572,0,100.0,0.428,1.0
1,0.5,0.5,0.8,200,1,1832984044,1000,401,599,0,100.0,0.401,1.0
1,0.5,0.5,0.8,200,2,61468959,1000,398,602,0,100.0,0.398,1.0
